world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromParent	isLeaf	nodeValue	nodeEP	blackremains
E2Maps/cubicles	(3,5)	N5383	N829	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	4	4.0	4	12	FALSE	5.7391305	6	8
E2Maps/cubicles	(3,5)	N2885	N5924	p(3,0);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	4	4.0	5	14	FALSE	6.956522	6	8
E2Maps/cubicles	(4,5)	N3344	N1957	p(3,5);p(4,5);	5	4.0	1	9	FALSE	6.521739	8	4
E2Maps/cubicles	(1,5)	N5779	N1957	p(3,5);p(2,5);p(1,5);	5	2.0	2	10	FALSE	5.6086955	3	6
E2Maps/cubicles	(4,5)	N1361	N5964	p(3,5);p(4,5);	5	4.0	1	13	FALSE	9.130435	8	4
E2Maps/cubicles	(1,5)	N2684	N5964	p(3,5);p(2,5);p(1,5);	5	2.0	2	14	FALSE	7.869565	3	6
E2Maps/cubicles	(1,5)	N9069	N2581	p(4,5);p(3,5);p(2,5);p(1,5);	5	2.0	3	12	FALSE	7.347826	3	4
E2Maps/cubicles	(3,1)	N726	N2581	p(4,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	5	2.0	5	14	FALSE	7.478261	2	4
E2Maps/cubicles	(1,7)	N1112	N6499	p(1,5);p(1,6);p(1,7);	5	2.0	2	12	FALSE	6.391304	2	6
E2Maps/cubicles	(4,5)	N7076	N6499	p(1,5);p(2,5);p(3,5);p(4,5);	5	4.0	3	13	FALSE	7.869565	8	4
E2Maps/cubicles	(3,1)	N3517	N6499	p(1,5);p(2,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	5	2.0	6	16	FALSE	6.7391305	2	6
E2Maps/cubicles	(4,5)	N5907	N8281	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);	5	4.0	5	17	FALSE	8.695652	8	4
E2Maps/cubicles	(1,5)	N137	N8281	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);	5	2.0	6	18	FALSE	7.086956	3	6
E2Maps/cubicles	(4,5)	N6489	N5383	p(3,5);p(4,5);	5	4.0	1	13	FALSE	8.347826	8	4
E2Maps/cubicles	(1,5)	N5805	N5383	p(3,5);p(2,5);p(1,5);	5	2.0	2	14	FALSE	7.0869565	3	6
E2Maps/cubicles	(4,5)	N3103	N2885	p(3,5);p(4,5);	5	4.0	1	15	FALSE	9.913044	8	4
E2Maps/cubicles	(1,5)	N655	N2885	p(3,5);p(2,5);p(1,5);	5	2.0	2	16	FALSE	8.478261	3	6
E2Maps/cubicles	(1,5)	N7300	N3344	p(4,5);p(3,5);p(2,5);p(1,5);	6	2.0	3	12	FALSE	7.695652	3	2
E2Maps/cubicles	(1,7)	N2717	N5779	p(1,5);p(1,6);p(1,7);	6	2.0	2	12	FALSE	6.73913	2	4
E2Maps/cubicles	(4,5)	N6037	N5779	p(1,5);p(2,5);p(3,5);p(4,5);	6	4.0	3	13	FALSE	8.217391	8	2
E2Maps/cubicles	(1,5)	N5418	N1361	p(4,5);p(3,5);p(2,5);p(1,5);	6	2.0	3	16	FALSE	10.652174	3	2
E2Maps/cubicles	(1,7)	N6368	N2684	p(1,5);p(1,6);p(1,7);	6	2.0	2	16	FALSE	9.347826	2	4
E2Maps/cubicles	(4,5)	N9598	N2684	p(1,5);p(2,5);p(3,5);p(4,5);	6	4.0	3	17	FALSE	11.173913	8	2
E2Maps/cubicles	(1,7)	N3415	N9069	p(1,5);p(1,6);p(1,7);	6	2.0	2	14	FALSE	8.652174	2	2
E2Maps/cubicles	(3,1)	N3973	N9069	p(1,5);p(2,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	6	2.0	6	18	FALSE	9.0	2	2
E2Maps/cubicles	(1,5)	N2172	N726	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);	6	2.0	6	20	FALSE	9.347826	3	2
E2Maps/cubicles	(4,5)	N7992	N1112	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(4,5);	6	4.0	5	17	FALSE	9.695652	8	2
E2Maps/cubicles	(3,1)	N434	N1112	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	6	2.0	8	20	FALSE	8.217391	2	4
E2Maps/cubicles	(1,7)	N1469	N7076	p(4,5);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	6	2.0	5	18	FALSE	9.521739	2	2
E2Maps/cubicles	(3,1)	N3002	N7076	p(4,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	6	2.0	5	18	FALSE	9.521739	2	2
E2Maps/cubicles	(4,5)	N2288	N3517	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);	6	4.0	5	21	FALSE	10.73913	8	2
E2Maps/cubicles	(1,7)	N6786	N3517	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	6	2.0	8	24	FALSE	8.913044	2	4
E2Maps/cubicles	(1,5)	N5170	N5907	p(4,5);p(3,5);p(2,5);p(1,5);	6	2.0	3	20	FALSE	10.565217	3	2
E2Maps/cubicles	(1,7)	N830	N137	p(1,5);p(1,6);p(1,7);	6	2.0	2	20	FALSE	8.913043	2	4
E2Maps/cubicles	(4,5)	N6472	N137	p(1,5);p(2,5);p(3,5);p(4,5);	6	4.0	3	21	FALSE	11.086956	8	2
E2Maps/cubicles	(1,5)	N5614	N6489	p(4,5);p(3,5);p(2,5);p(1,5);	6	2.0	3	16	FALSE	9.869565	3	2
E2Maps/cubicles	(1,7)	N5454	N5805	p(1,5);p(1,6);p(1,7);	6	2.0	2	16	FALSE	8.565217	2	4
E2Maps/cubicles	(4,5)	N1726	N5805	p(1,5);p(2,5);p(3,5);p(4,5);	6	4.0	3	17	FALSE	10.391304	8	2
E2Maps/cubicles	(1,5)	N3546	N3103	p(4,5);p(3,5);p(2,5);p(1,5);	6	2.0	3	18	FALSE	11.608696	3	2
E2Maps/cubicles	(1,7)	N7946	N655	p(1,5);p(1,6);p(1,7);	6	2.0	2	18	FALSE	10.130435	2	4
E2Maps/cubicles	(4,5)	N7860	N655	p(1,5);p(2,5);p(3,5);p(4,5);	6	4.0	3	19	FALSE	12.130435	8	2
E2Maps/cubicles	(1,7)	N4706	N7300	p(1,5);p(1,6);p(1,7);	7	2.0	2	14	TRUE	9.0	2	0
E2Maps/cubicles	(4,5)	N1431	N2717	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(4,5);	7	4.0	5	17	TRUE	10.043478	8	0
E2Maps/cubicles	(1,7)	N7778	N6037	p(4,5);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	7	2.0	5	18	TRUE	9.869565	2	0
E2Maps/cubicles	(1,7)	N566	N5418	p(1,5);p(1,6);p(1,7);	7	2.0	2	18	TRUE	12.304348	2	0
E2Maps/cubicles	(4,5)	N8112	N6368	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(4,5);	7	4.0	5	21	TRUE	13.347826	8	0
E2Maps/cubicles	(1,7)	N8891	N9598	p(4,5);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	7	2.0	5	22	TRUE	13.173913	2	0
E2Maps/cubicles	(3,1)	N7971	N3415	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	7	2.0	8	22	TRUE	10.652174	2	0
E2Maps/cubicles	(1,7)	N1171	N3973	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	7	2.0	8	26	TRUE	11.347826	2	0
E2Maps/cubicles	(1,7)	N9160	N2172	p(1,5);p(1,6);p(1,7);	7	2.0	2	22	TRUE	11.347826	2	0
E2Maps/cubicles	(3,1)	N7081	N7992	p(4,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	7	2.0	5	22	TRUE	11.695652	2	0
E2Maps/cubicles	(4,5)	N4571	N434	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);	7	4.0	5	25	TRUE	12.913043	8	0
E2Maps/cubicles	(3,1)	N4299	N1469	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	7	2.0	8	26	TRUE	11.869565	2	0
E2Maps/cubicles	(1,7)	N5594	N3002	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	7	2.0	8	26	TRUE	11.869565	2	0
E2Maps/cubicles	(1,7)	N5052	N2288	p(4,5);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	7	2.0	5	26	TRUE	13.086956	2	0
E2Maps/cubicles	(4,5)	N4202	N6786	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(4,5);	7	4.0	5	29	TRUE	14.304348	8	0
E2Maps/cubicles	(1,7)	N7432	N5170	p(1,5);p(1,6);p(1,7);	7	2.0	2	22	TRUE	12.565217	2	0
E2Maps/cubicles	(4,5)	N4861	N830	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(4,5);	7	4.0	5	25	TRUE	13.608695	8	0
E2Maps/cubicles	(1,7)	N443	N6472	p(4,5);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	7	2.0	5	26	TRUE	13.434782	2	0
E2Maps/cubicles	(1,7)	N2493	N5614	p(1,5);p(1,6);p(1,7);	7	2.0	2	18	TRUE	11.521739	2	0
E2Maps/cubicles	(4,5)	N9782	N5454	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(4,5);	7	4.0	5	21	TRUE	12.565217	8	0
E2Maps/cubicles	(1,7)	N2088	N1726	p(4,5);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	7	2.0	5	22	TRUE	12.391304	2	0
E2Maps/cubicles	(1,7)	N4355	N3546	p(1,5);p(1,6);p(1,7);	7	2.0	2	20	TRUE	13.434783	2	0
E2Maps/cubicles	(4,5)	N4481	N7946	p(1,7);p(1,6);p(1,5);p(2,5);p(3,5);p(4,5);	7	4.0	5	23	TRUE	14.478261	8	0
E2Maps/cubicles	(1,7)	N1881	N7860	p(4,5);p(3,5);p(2,5);p(1,5);p(1,6);p(1,7);	7	2.0	5	24	TRUE	14.304348	2	0
