world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromParent	isLeaf	nodeValue	nodeEP	blackremains
E2Maps/tworooms	(5,5)	N5522	N1219	p(5,2);p(5,3);p(5,4);p(5,5);	6	2.0	3	20	FALSE	10.400001	3	2
E2Maps/tworooms	(7,5)	N2496	N9790	p(5,5);p(6,5);p(7,5);	6	3.0	2	20	FALSE	11.400001	6	1
E2Maps/tworooms	(5,2)	N3974	N9790	p(5,5);p(5,4);p(5,3);p(5,2);	6	2.0	3	21	FALSE	10.56	3	2
E2Maps/tworooms	(7,2)	N5589	N144	p(5,2);p(6,2);p(7,2);	6	3.0	2	15	FALSE	9.92	6	1
E2Maps/tworooms	(5,5)	N8929	N144	p(5,2);p(5,3);p(5,4);p(5,5);	6	2.0	3	16	FALSE	9.28	3	2
E2Maps/tworooms	(7,5)	N9502	N5798	p(5,5);p(6,5);p(7,5);	6	3.0	2	16	FALSE	10.12	6	1
E2Maps/tworooms	(5,2)	N2558	N5798	p(5,5);p(5,4);p(5,3);p(5,2);	6	2.0	3	17	FALSE	9.440001	3	2
E2Maps/tworooms	(1,3)	N3252	N3770	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	7	6.0	8	22	TRUE	12.6	11	0
E2Maps/tworooms	(5,5)	N6596	N5276	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,4);p(5,5);	7	1.0	6	24	TRUE	12.040001	1	0
E2Maps/tworooms	(1,3)	N310	N5642	p(7,5);p(6,5);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	7	6.0	8	22	TRUE	12.76	11	0
E2Maps/tworooms	(7,2)	N1910	N9460	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	7	2.0	7	25	TRUE	12.68	3	0
E2Maps/tworooms	(7,5)	N4018	N9615	p(5,5);p(6,5);p(7,5);	7	2.0	2	22	TRUE	12.120001	3	0
E2Maps/tworooms	(7,5)	N650	N2908	p(7,2);p(7,3);p(7,4);p(7,5);	7	1.0	3	24	TRUE	12.280001	1	0
E2Maps/tworooms	(1,3)	N9500	N4029	p(7,2);p(6,2);p(5,2);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	7	6.0	7	22	TRUE	12.84	11	0
E2Maps/tworooms	(5,2)	N6101	N2449	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);	7	1.0	5	25	TRUE	12.759999	1	0
E2Maps/tworooms	(1,3)	N5730	N6777	p(7,2);p(6,2);p(5,2);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);	7	6.0	7	22	TRUE	13.0	11	0
E2Maps/tworooms	(7,2)	N5394	N8186	p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(6,2);p(7,2);	7	2.0	7	25	TRUE	12.84	3	0
E2Maps/tworooms	(7,2)	N5968	N4750	p(5,2);p(6,2);p(7,2);	7	2.0	2	23	TRUE	12.84	3	0
E2Maps/tworooms	(7,2)	N1806	N6549	p(7,5);p(7,4);p(7,3);p(7,2);	7	1.0	3	27	TRUE	13.32	1	0
E2Maps/tworooms	(7,5)	N4633	N9815	p(7,2);p(7,3);p(7,4);p(7,5);	7	1.0	3	22	TRUE	12.120001	1	0
E2Maps/tworooms	(7,5)	N6375	N5522	p(5,5);p(6,5);p(7,5);	7	2.0	2	22	TRUE	12.280001	3	0
E2Maps/tworooms	(7,2)	N1757	N2496	p(7,5);p(7,4);p(7,3);p(7,2);	7	1.0	3	23	TRUE	12.360001	1	0
E2Maps/tworooms	(7,2)	N9904	N3974	p(5,2);p(6,2);p(7,2);	7	2.0	2	23	TRUE	12.52	3	0
E2Maps/tworooms	(7,5)	N2245	N5589	p(7,2);p(7,3);p(7,4);p(7,5);	7	1.0	3	18	TRUE	10.68	1	0
E2Maps/tworooms	(7,5)	N3526	N8929	p(5,5);p(6,5);p(7,5);	7	2.0	2	18	TRUE	10.84	3	0
E2Maps/tworooms	(7,2)	N9254	N9502	p(7,5);p(7,4);p(7,3);p(7,2);	7	1.0	3	19	TRUE	10.92	1	0
E2Maps/tworooms	(7,2)	N8516	N2558	p(5,2);p(6,2);p(7,2);	7	2.0	2	19	TRUE	11.080001	3	0
